"name","dynasty","lifetime","id","pinyin"
"段克己","宋代","段克己（1196～1254）金代文学家。字复之，号遁庵，别号菊庄。绛州稷山（今山西稷山）人。早年与弟成己并负才名，赵秉文目之为“二妙”，大书“双飞”二字名其居里。哀宗时与其弟段成己先后中进士，但入仕无门，在山村过着闲居生活。金亡，避乱龙门山中（今山西河津黄河边），时人赞为“儒林标榜”。蒙古汗国时期，与友人遨游山水，结社赋诗，自得其乐。元宪宗四年卒，年五十九。工于词曲，有《遁斋乐府》。","30360","d"
"李持正","宋代","李持正，字季秉，莆田（今属福建）人。少与叔伯辈的李宗师驰名太学，号大小李。政和五年（1115）进士，历知德庆、南剑、潮阳。事迹见《莆阳文献传》卷一五。吴曾《能改斋漫录》卷一六：“乐府有《明月逐人来》词，李太师撰谱，李持正制词。持正又作《人月圆》令，尤脍炙人口。近时以为王都尉作，非也。”存词二首。","30361","l"
"道潜","宋代","道潜（1043—1106）北宋诗僧。本姓何，字参寥，赐号妙总大师。於潜（今属浙江临安）浮村人。自幼出家。与苏轼诸人交好，轼谪居黄州时，他曾专程前去探望。元祐中，住杭州智果禅院。因写诗语涉讥刺，被勒令还俗。后得昭雪，复削发为僧。著有《参寥子集》。","30362","d"
"蔡确","宋代","蔡确（1037—1093），字持正，泉州郡城人，宋臣。举仁宗嘉祐四年（1059年）进士，调州司理参军。韩绛宣抚陕西时，见其有文才，荐于其弟开封府尹韩维属下为管干右厢公事。","30363","c"
"董士锡","清代","董士锡，清朝嘉庆年间人，字晋卿，一字损甫，籍贯江苏武进。副榜贡生，候选直隶州州判。幼从大母受《孝经》章句，及就外傅读诸经史，悉能通解。年十六，从两舅氏张皋文、宛邻游，承其指授，古文赋诗词皆精妙，而所受虞仲翔《易》义尤精。顾家贫，非客游无以为养。馆于张古馀、阮芸台、方茶山、洪石农诸处，率名公卿也。所著《齐物论斋集》二十三卷，内《古赋》二卷，包世臣至推为独绝往代。并殚心阴阳五行家言，溯原于《易》，成《遁甲因是录》二卷。尚有《遁甲通变录》、《形气正宗》等稿藏于家。","30364","d"
"廖世美","宋代","廖世美是生活于南北宋之交的一位词人，生平无考，据传是安徽省东至县廖村人。","30365","l"
"蔡挺","宋代","蔡挺（1014-1079）字子政，宋城（今河南商丘）人。景祐元年（1034）进士，官至直龙图阁，知庆州，屡拒西夏犯边。神宗即位，加天章阁待制，知渭州。治军有方，甲兵整习，常若寇至。熙宋五年（1072），拜枢密副使，元丰二年卒，年六十六，谥敏肃。《宋史》、《东都事略》有传。《宋史》本传称挺“渭久，郁郁不自聊，寓意词曲，有‘玉关人老’之叹”。魏泰《东轩笔录》卷六称其词“盛传都下”。","30366","c"
"洪秀全","清代","洪秀全（1814年1月1日－1864年6月1日，1864年5月26日或1864年5月24日也有可能），是太平天国以宗教名义发动民变的领袖，汉族客家人，原籍广东嘉应州。洪秀全以一乡村塾师走上武装斗争道路，领导了规模空前的太平天国农民战争。","30367","h"
"高珩","明代","高珩（一六一二年至一六九七年），始祖高全十世孙，字葱佩，号念东，晚号紫霞道人，山东淄川人。生于明神宗万历四十年，卒于清圣祖康熙三十六年，年八十六岁。明崇祯十六年（公元一六四三年）进士。选翰林院庶吉士。顺治朝授秘书院检讨，升国子监祭酒，后晋吏部左侍郎、刑部左侍郎。珩工诗，体近元、白，生平所著，不下万篇。著有《劝善》诸书及《栖云阁集》。有《栖霎阁诗》十六卷，为赵执信所编；拾遗三卷，为宋弼所辑，《四库总目》并传于世。","30368","g"
"徐君宝妻","宋代","徐君宝妻是南宋末年岳州（今湖南岳阳）人，姓名亡佚，但以其留下的一首绝命词《满庭芳》而闻名于世。","30369","x"
"顾德辉","宋代","顾德辉（1310～1369）一名瑛，又名阿瑛，字仲英，号金粟道人，江苏昆山人。家富，轻财善结纳宾客，豪宕自喜，年30始折节读书，购古书名画、彝鼎秘玩，筑别业于茜泾西，曰玉山佳处，与客赋诗其中。四方文学士皆至其家。为逃避张士诚授官，隐居嘉兴合溪，子元臣为元官，故封钱塘县男，母丧归绰溪。再逃避士诚授官，断发庐墓，号金粟道人。后徙濠梁，卒。《语林》云：“顾仲瑛风流文雅著称东南，才情妙丽。”著有《玉山草堂集》。","30370","g"
"释宝月","南北朝","释宝月，南朝萧齐时期诗僧。生卒时间及生平不详。俗姓康，一说姓庾，胡人后裔，善解音律，颇有文名。《先秦汉魏晋南北朝诗》辑得其诗五首。","30371","s"
"康海","明代","康海（1475--1540）中国明代文学家。字德涵，号对山、沜东渔父，陕西武功人。弘治十五年（1502年）状元，任翰林院修撰。武宗时宦官刘瑾败，因名列瑾党而免官。以诗文名列“前七子”之一。所著有诗文集《对山集》、杂剧《中山狼》、散曲集《沜东乐府》等。","30372","k"
"彭孙遹","清代","彭孙遹（yù）（1631—1700）清初官员、词人，与王士祯齐名，时号“彭王”。字骏孙，号羡门，又号金粟山人，浙江海盐武原镇人。彭孙贻从弟，顺治十六年进士。康熙十八年举博学鸿词科第一，授编修。历吏部侍郎兼翰林掌院学士，为《明史》总裁。诗工整和谐，以五、七言律为长，近于唐代的刘长卿。词工小令，多香艳之作，有“吹气如兰彭十郎”之称。著有《南往集》、《延露词》。","30373","p"
"董以宁","清代","董以宁（约公元一六六六年前后在世），字文友，武进（今江苏省武进市）人，清代初期诗人。性豪迈慷慨，喜交游，重然诺。明末为诸生。少明敏，为古文诗歌数十万言，尤工填词，声誉蔚然。与邹只谟齐名，时称“邹董”。又与陈维崧及只谟有才子之目。著有《正谊堂集》和《蓉度词》。其中《蓉度词》中大量的“艳体词”作品又尤为学界所争议。","30374","d"
"幼卿","宋代","幼卿，生卒和姓氏不详。宋徽宗宣和年间在世，《能改斋漫录》卷十六录其词一首。","30375","y"
"宋徵舆","清代","宋徵舆（公元一六一八年至一六六七年）字直方，一字辕文，江苏华亭人。生于明神宗万历四十六年，卒于清圣祖康熙六年，年五十岁。顺治四年（公元一六四七年）进士。官至都察院左副都御史。徵舆为诸生时，与陈子龙、李雯等倡几社，以古学相砥砺，故所作以博瞻见长，《四库全书提要》云： “徵舆为诸生时，与陈子龙、李雯等以古学相砥砺，所作以博赡见长，其才气睥睨一世 ，而精练不及子龙 ，故声誉亦稍亚之云。”有《林屋文稿》十六卷，诗稿十四卷，《四库总目》传于世。","30376","s"
"雷应春","宋代","雷应春：词作家，字春伯，郴人。嘉定十年（1217）进士，分教岳阳，除监行在都进奏院，擢监察御史。归隐九年，又起知临江军。全宋词收录其词两首《好事近》、《沁园春》。","30377","l"
"张道洽","宋代","张道洽（1202～1268）字泽民，号实斋，衢州开化（今属浙江）人。理宗端平二年（1235）进士。曾从真德秀学。历广州司理参军，景定间为池州佥判，改襄阳府推官。五年卒，年六十四。生平作咏梅诗三百余首。","30378","z"
"刘坦","唐代","刘坦（？─？），字号、籍贯不详。后周世宗显德五年（958）戊午科状元。曾为淮扬李重进书记,嗜酒。李曾经命令酒库管理人员：只要刘坦有客，无论需要多少酒，一律供给。没想到管酒库的官吏非常吝啬，每次领酒都很难。刘坦一气之下，大书一绝于官厅墙上。","30379","l"
"曾布","宋代","曾布（1036年11月3日—1107年8月21日），字子宣，江西南丰人。汉族江右民系。北宋大臣，曾易占之子，曾巩异母弟，曾任北宋右相。世称“南丰七曾”（曾巩、曾肇、曾布、曾纡、曾纮、曾协、曾敦）之一。曾作为王安石的助手推行新政，徽宗时出任丞相，谥“文肃”，《宋史》有传。","30380","c"
"刘昫","唐代","刘昫（公元887——946年），字耀远，涿州归义（今属河北雄县）人，五代时期历史学家，后晋政治家。后唐庄宗时任太常博士、翰林学士。后晋时，官至司空、平章事。后晋出帝开运二年（945年）受命监修国史、负责编纂《旧唐书》。唐代（公元618--907年）是中国封建社会的一个重要时期。五代后晋时官修的《旧唐书》，是现存最早的系统记录唐代历史的一部史籍。它原名《唐书》，宋代欧阳修、宋祁等编写的《新唐书》问世后，才改称《旧唐书》。《旧唐书》共二百卷，包括本纪二十卷，志三十卷，列传一百五十卷。","30381","l"
"吴则礼","宋代","吴则礼 公元？年至一1121年字子副，富川（一作永兴，今湖北阳新）人。生年不详，卒于宋徽宗宣和三年。以父荫入仕。会为军器监主簿，因事谪荆州。官至直秘阁，知虢州。工诗，与唐庚、曾纡、陈道诸名士唱和。晚年居豫章，自号北湖居士。则礼著有北湖集十卷，长短句一卷，《书录解题》并傅于代。","30382","w"
"李遵勖","宋代","李遵勖（988—1038），生于北宋端拱元年（988年），卒于北宋宝元元年（1038年），潞州上党（今山西长治）人，初名勖，因娶宋真宗赵恒妹万寿公主，而加“遵”字为“遵勖”，字公武，李崇矩孙。景祐三年（1036年）十月辛酉，李遵勖将奉旨所撰《天圣广灯录》30卷献给宋仁宗赵祯，请求将此书送到传播佛法的主管部门，朝廷采纳了他的意见，将其编入佛藏经典之中，今存于《中华大藏经》中。他又著有《闲宴集》20卷，《外馆芳题》7卷，均佚。将死，与浮图楚圆为偈颂。卒，谥和文。遵勖著有问宴集二十卷，外管芳题七卷，均《宋史本传》行于世。","30383","l"
"拾得","唐代","唐代丰干禅师，住在天台山国清寺，一天，在松林漫步，山道旁忽然传来小孩啼哭声音，他寻声一看，原来是一个稚龄的小孩，衣服虽不整，但相貌奇伟，问了附近村庄人家，没有人知道这是谁家的孩子，丰干禅师不得已，只好把这男孩带回国清寺，等待人家来认领。因他是丰干禅师捡回来的，所以大家都叫他“拾得”。于唐代贞观年间由天台山至苏州妙利普明塔院任住持，此院遂改名为闻名中外的苏州寒山寺。诗人张继据此留下脍炙人口的《枫桥夜泊》。","30384","s"
"王缙","唐代","王缙（700-781），字夏卿，本太原祁人，后客河中，唐代诗人，尚书右丞王维之弟。少好学，与兄王维，俱以名闻。举草泽文辞清丽科上第，历拜黄门侍郎，同中书门下平章事，终太子宾客。文笔泉薮，善草隶书，功超薛稷。大历十年（775年）元载所撰唐赠兵部尚书王忠嗣碑，为其所行书。卒年八十二。王缙遗作不多，散文只有表、碑、册等体，意义不大，诗作与王维的风格相似，具有一种平淡清新之美。事迹收录于《金石录》《唐书本传》《述书赋注》。","30385","w"
"王毂","唐代","王毂，唐诗人。字虚中，自号临沂子。宜春（今属江西）人。乾宁五年登进士及第。历国子博士，终尚书郎。未第时为《玉树曲》，大播于时。","30386","w"
